,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,30,21,4,24,27,24,29,20,0,87,9,3,0,1,70,18,5,6,1,76,8,0,15,1,78,0,6,12,4,13,1,85,0,1,87,0,12,0,1,79,4,9,3,5,97,3
1,Chernihivs'ka oblast,UA-74,6,38,18,0,38,29,19,24,24,4,84,16,0,0,0,50,40,0,10,0,72,14,0,14,0,19,0,62,8,11,72,14,14,0,0,72,28,0,0,0,84,16,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,22,33,14,3,28,31,21,29,16,3,82,5,9,0,4,67,21,6,3,3,79,9,0,12,0,75,0,7,12,6,7,1,0,91,1,84,7,8,0,1,75,10,9,1,5,98,2
3,Crimea,UA-43,28,32,18,1,21,28,41,31,0,0,100,0,0,0,0,42,0,0,0,58,100,0,0,0,0,88,0,0,11,1,100,0,0,0,0,100,0,0,0,0,96,0,1,2,1,100,0
4,Dnipropetrovsk Oblast,UA-12,21,33,19,2,25,29,29,36,5,1,69,3,25,0,3,68,16,12,2,2,90,2,0,8,0,60,0,1,19,20,70,6,0,13,11,81,5,8,0,6,67,4,18,3,8,100,0
5,Donetsk Oblast,UA-14,26,33,16,2,23,30,41,29,0,0,98,1,1,0,0,86,2,1,0,11,99,1,0,0,0,81,0,0,11,8,94,0,1,0,5,99,1,0,0,0,90,0,10,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,24,34,11,2,29,29,23,29,16,3,78,11,7,1,3,52,39,4,4,1,80,19,0,1,0,87,0,0,11,2,68,7,2,15,8,13,2,3,0,82,80,6,12,1,1,99,1
7,Kharkiv Oblast,UA-63,18,34,17,1,30,29,22,30,1,18,92,0,5,1,2,92,7,0,0,1,100,0,0,0,0,61,0,0,12,27,89,1,0,1,9,92,7,1,0,0,80,1,18,1,0,100,0
8,Khersons'ka oblast,UA-65,16,37,13,0,34,36,37,27,0,0,95,0,0,0,5,63,7,11,19,0,100,0,0,0,0,3,0,0,97,0,95,0,0,0,5,90,5,5,0,0,95,0,5,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,36,12,2,30,29,25,25,19,2,75,7,11,3,4,61,30,2,5,2,72,14,0,14,0,79,0,5,10,6,9,87,0,1,3,74,3,19,0,4,72,11,10,3,4,97,3
10,Kirovohrads'ka oblast,UA-35,13,34,23,8,22,29,27,35,5,4,89,4,7,0,0,65,18,5,11,1,98,2,0,0,0,85,0,4,4,7,91,0,5,0,4,84,16,0,0,0,24,0,0,76,0,100,0
11,Kyiv city,UA-30,17,30,19,2,32,14,19,21,46,0,91,3,5,0,1,78,18,1,3,0,84,5,0,11,0,85,0,1,8,6,75,7,3,4,11,91,2,4,0,3,81,3,12,0,4,99,1
12,Kyivs'ka oblast,UA-32,23,31,12,3,31,16,21,19,44,0,84,6,6,0,4,76,15,7,1,1,82,16,0,2,0,81,0,4,8,7,73,7,6,6,8,91,3,6,0,0,86,4,10,0,0,34,66
13,Luhans'ka oblast,UA-09,24,32,16,4,24,30,39,31,0,0,98,0,2,0,0,98,2,0,0,0,98,0,2,0,0,92,0,0,4,4,86,0,2,0,12,96,0,4,0,0,92,0,8,0,0,100,0
14,Lviv Oblast,UA-46,17,36,19,2,26,23,26,29,20,2,74,11,9,0,6,9,90,0,1,0,67,10,0,23,0,56,0,4,19,21,50,10,6,13,21,50,5,34,0,11,46,19,19,3,13,95,5
15,Mykolaivs'ka oblast,UA-48,15,40,16,3,26,39,28,30,3,0,84,13,0,0,3,38,1,0,59,2,93,4,0,3,0,73,0,2,20,5,84,3,0,0,13,90,0,7,0,3,84,10,3,3,0,100,0
16,Odessa Oblast,UA-51,23,27,17,3,30,29,34,35,2,0,60,40,0,0,0,89,5,1,2,3,92,3,0,5,0,82,0,1,16,1,86,3,0,3,8,93,2,4,0,1,89,0,11,0,0,99,1
17,Poltavs'ka oblast,UA-53,18,37,18,3,24,32,25,31,8,4,86,5,5,0,4,82,9,5,1,3,86,10,0,4,0,8,0,0,0,92,82,4,2,2,10,76,10,11,0,3,79,1,8,3,9,100,0
18,Rivnens'ka oblast,UA-56,20,30,17,5,28,28,23,21,27,1,67,11,17,2,3,43,43,7,6,1,64,31,0,5,0,78,0,9,13,0,59,15,7,2,17,3,0,97,0,0,50,12,14,0,24,93,7
19,Sevastopol' city,UA-40,19,36,21,1,23,41,24,35,0,0,96,4,0,0,0,4,0,0,0,96,100,0,0,0,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,28,19,0,37,35,30,29,1,5,95,5,0,0,0,81,15,4,0,0,90,10,0,0,0,61,0,0,0,39,74,9,4,9,4,14,86,0,0,0,85,0,10,5,0,100,0
21,Ternopil's'ka oblast,UA-61,17,33,14,5,31,27,22,27,20,4,82,6,5,3,4,52,44,3,1,0,81,14,0,5,0,82,0,5,4,9,62,12,1,17,8,51,9,32,0,8,7,93,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,22,32,15,1,30,27,24,31,17,1,86,6,6,1,1,67,15,8,7,3,10,1,0,89,0,82,0,4,7,7,60,15,2,7,16,75,10,15,0,0,84,3,3,1,9,97,3
23,Volyns'ka oblast,UA-07,24,30,14,1,31,27,26,30,17,0,79,9,6,4,2,59,35,1,2,3,79,17,2,2,0,85,0,4,9,2,70,3,12,4,11,43,5,52,0,0,7,0,0,0,93,98,2
24,Zakarpats'ka oblast,UA-21,38,28,13,2,19,28,28,33,11,0,87,2,5,1,5,64,34,2,0,0,85,9,0,6,0,89,0,5,2,4,80,5,2,7,6,81,3,10,0,6,11,0,88,0,1,94,6
25,Zaporiz'ka oblast,UA-23,18,42,12,1,27,37,27,34,2,0,45,0,0,0,55,91,2,2,0,5,95,5,0,0,0,85,0,0,10,5,95,0,2,0,3,100,0,0,0,0,88,0,11,1,0,100,0
26,Zhytomyrs'ka oblast,UA-18,15,43,12,4,26,32,24,27,17,0,94,0,0,3,3,65,24,2,9,0,82,3,0,15,0,78,0,14,6,2,6,0,0,0,94,91,6,3,0,0,94,0,6,0,0,85,15
